Date,Year,Month,Day,DayOfWeek,Station,AQI,AQI_Category,PM2.5,PM10,NO2,SO2,O3,CO,Temperature,Humidity,Wind_Speed,Rainfall
2026-06-25,2026,6,25,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-25,2026,6,25,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-25,2026,6,25,3,Uppal SPCB,21.0,Good,12.6,6.0,8.8,3.3,17.5,3.3,25.0,50.0,5.0,0.0
2026-06-25,2026,6,25,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-06-26,2026,6,26,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-06-26,2026,6,26,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-06-26,2026,6,26,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-06-26,2026,6,26,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-26,2026,6,26,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-26,2026,6,26,4,Uppal SPCB,76.0,Satisfactory,45.6,34.0,18.1,3.2,14.0,4.4,25.0,50.0,5.0,0.0
2026-06-26,2026,6,26,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-06-27,2026,6,27,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-06-27,2026,6,27,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-06-27,2026,6,27,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-06-27,2026,6,27,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-27,2026,6,27,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-27,2026,6,27,5,Uppal SPCB,57.0,Satisfactory,34.2,22.0,17.7,3.2,32.8,4.0,25.0,50.0,5.0,0.0
2026-06-27,2026,6,27,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-06-28,2026,6,28,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-06-28,2026,6,28,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-06-28,2026,6,28,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-06-28,2026,6,28,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-28,2026,6,28,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-28,2026,6,28,6,Uppal SPCB,57.0,Satisfactory,34.2,14.0,9.3,3.5,32.7,4.2,25.0,50.0,5.0,0.0
2026-06-28,2026,6,28,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-06-29,2026,6,29,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-06-29,2026,6,29,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-06-29,2026,6,29,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-06-29,2026,6,29,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-29,2026,6,29,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-29,2026,6,29,0,Uppal SPCB,46.0,Good,27.6,15.0,9.9,3.9,30.9,3.6,25.0,50.0,5.0,0.0
2026-06-29,2026,6,29,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-06-30,2026,6,30,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-06-30,2026,6,30,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-06-30,2026,6,30,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-06-30,2026,6,30,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-06-30,2026,6,30,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-06-30,2026,6,30,1,Uppal SPCB,59.0,Satisfactory,35.4,35.0,14.1,4.3,21.3,3.5,25.0,50.0,5.0,0.0
2026-06-30,2026,6,30,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-01,2026,7,1,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-01,2026,7,1,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-01,2026,7,1,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-01,2026,7,1,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-01,2026,7,1,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-01,2026,7,1,2,Uppal SPCB,50.0,Good,30.0,25.0,20.6,3.2,17.6,4.4,25.0,50.0,5.0,0.0
2026-07-01,2026,7,1,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-02,2026,7,2,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-02,2026,7,2,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-02,2026,7,2,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-02,2026,7,2,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-02,2026,7,2,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-02,2026,7,2,3,Uppal SPCB,34.0,Good,20.4,13.0,13.8,3.3,29.1,3.7,25.0,50.0,5.0,0.0
2026-07-02,2026,7,2,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-03,2026,7,3,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-03,2026,7,3,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-03,2026,7,3,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-03,2026,7,3,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-03,2026,7,3,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-03,2026,7,3,4,Uppal SPCB,50.0,Good,30.0,20.0,13.7,2.6,37.1,4.5,25.0,50.0,5.0,0.0
2026-07-03,2026,7,3,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-04,2026,7,4,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-04,2026,7,4,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-04,2026,7,4,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-04,2026,7,4,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-04,2026,7,4,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-04,2026,7,4,5,Uppal SPCB,53.0,Satisfactory,31.8,17.0,10.1,4.6,36.0,4.6,25.0,50.0,5.0,0.0
2026-07-04,2026,7,4,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-05,2026,7,5,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-05,2026,7,5,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-05,2026,7,5,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-05,2026,7,5,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-05,2026,7,5,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-05,2026,7,5,6,Uppal SPCB,53.0,Satisfactory,31.8,27.0,12.3,4.6,26.2,4.4,25.0,50.0,5.0,0.0
2026-07-05,2026,7,5,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-06,2026,7,6,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-06,2026,7,6,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-06,2026,7,6,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-06,2026,7,6,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-06,2026,7,6,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-06,2026,7,6,0,Uppal SPCB,17.0,Good,10.2,4.0,9.3,3.5,42.8,4.9,25.0,50.0,5.0,0.0
2026-07-06,2026,7,6,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-07,2026,7,7,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-07,2026,7,7,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-07,2026,7,7,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-07,2026,7,7,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-07,2026,7,7,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-07,2026,7,7,1,Uppal SPCB,38.0,Good,22.8,16.0,8.7,3.5,11.2,1.9,25.0,50.0,5.0,0.0
2026-07-07,2026,7,7,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-08,2026,7,8,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-08,2026,7,8,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-08,2026,7,8,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-08,2026,7,8,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-08,2026,7,8,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-08,2026,7,8,2,Uppal SPCB,61.0,Satisfactory,36.6,14.0,17.0,3.5,23.9,3.8,25.0,50.0,5.0,0.0
2026-07-08,2026,7,8,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-09,2026,7,9,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-09,2026,7,9,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-09,2026,7,9,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-09,2026,7,9,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-09,2026,7,9,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-09,2026,7,9,3,Uppal SPCB,38.0,Good,22.8,18.0,14.7,4.6,9.0,2.8,25.0,50.0,5.0,0.0
2026-07-09,2026,7,9,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-10,2026,7,10,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-10,2026,7,10,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-10,2026,7,10,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-10,2026,7,10,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-10,2026,7,10,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-10,2026,7,10,4,Uppal SPCB,50.0,Good,30.0,21.0,16.1,6.0,4.0,4.5,25.0,50.0,5.0,0.0
2026-07-10,2026,7,10,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-11,2026,7,11,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-11,2026,7,11,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-11,2026,7,11,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-11,2026,7,11,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-11,2026,7,11,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-11,2026,7,11,5,Uppal SPCB,46.0,Good,27.6,15.0,11.4,3.0,5.3,3.7,25.0,50.0,5.0,0.0
2026-07-11,2026,7,11,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-12,2026,7,12,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-12,2026,7,12,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-12,2026,7,12,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-12,2026,7,12,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-12,2026,7,12,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-12,2026,7,12,6,Uppal SPCB,46.0,Good,27.6,24.0,15.1,7.0,6.8,4.0,25.0,50.0,5.0,0.0
2026-07-12,2026,7,12,6,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-13,2026,7,13,0,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-13,2026,7,13,0,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-13,2026,7,13,0,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-13,2026,7,13,0,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-13,2026,7,13,0,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-13,2026,7,13,0,Uppal SPCB,34.0,Good,20.4,14.0,11.6,4.5,11.1,3.5,25.0,50.0,5.0,0.0
2026-07-13,2026,7,13,0,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-14,2026,7,14,1,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-14,2026,7,14,1,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-14,2026,7,14,1,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-14,2026,7,14,1,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-14,2026,7,14,1,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-14,2026,7,14,1,Uppal SPCB,17.0,Good,10.2,5.0,6.9,3.6,33.2,3.3,25.0,50.0,5.0,0.0
2026-07-14,2026,7,14,1,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-15,2026,7,15,2,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-15,2026,7,15,2,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-15,2026,7,15,2,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-15,2026,7,15,2,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-15,2026,7,15,2,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-15,2026,7,15,2,Uppal SPCB,72.0,Satisfactory,43.2,30.0,19.2,3.3,15.8,4.3,25.0,50.0,5.0,0.0
2026-07-15,2026,7,15,2,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-16,2026,7,16,3,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-16,2026,7,16,3,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-16,2026,7,16,3,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-16,2026,7,16,3,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-16,2026,7,16,3,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-16,2026,7,16,3,Uppal SPCB,53.0,Satisfactory,31.8,21.0,12.3,3.2,27.0,4.4,25.0,50.0,5.0,0.0
2026-07-16,2026,7,16,3,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-17,2026,7,17,4,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-17,2026,7,17,4,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-17,2026,7,17,4,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-17,2026,7,17,4,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-17,2026,7,17,4,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-17,2026,7,17,4,Uppal SPCB,9.0,Good,5.4,4.0,6.6,2.9,37.8,3.5,25.0,50.0,5.0,0.0
2026-07-17,2026,7,17,4,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-18,2026,7,18,5,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-18,2026,7,18,5,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-18,2026,7,18,5,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-18,2026,7,18,5,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-18,2026,7,18,5,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
2026-07-18,2026,7,18,5,Uppal SPCB,30.0,Good,18.0,11.0,6.6,3.2,34.0,4.6,25.0,50.0,5.0,0.0
2026-07-18,2026,7,18,5,Zoo Park SPCB,15.0,Good,9.0,6.0,2.7,0.9,8.9,7.9,28.76666666666667,75.0,1.2333333333333334,0.0
2026-07-19,2026,7,19,6,Balanagar SPCB,155.0,Moderate,76.5,72.0,20.9,1.2,8.0,0.1,33.440000000000005,24.773333333333337,0.9666666666666668,0.0
2026-07-19,2026,7,19,6,HITEC City,70.0,Satisfactory,42.0,22.0,10.1,0.0,25.2,0.0,15.8,87.4,0.3,0.0
2026-07-19,2026,7,19,6,IDA Pashamylaram SPCB,55.0,Satisfactory,33.0,40.0,3.5,1.8,13.3,0.9,23.600000000000005,91.66666666666667,0.20000000000000004,0.0
2026-07-19,2026,7,19,6,Sanathnagar SPCB,62.0,Satisfactory,37.2,0.0,15.0,4.3,7.3,8.6,25.03333333333333,64.66666666666667,1.7,0.0
2026-07-19,2026,7,19,6,US Consulate,93.0,Satisfactory,55.8,0.0,0.0,0.0,0.0,0.0,35.0,16.0,1.8,0.0
